ATCOCode,NaptanCode,PlateCode,CommonName,Landmark,Street,Indicator,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,Town,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,Status
450025437,45025437,45025437,Claypit Ln Back Newton Lane,,Claypit Lane,corner,E,E0052853,Ledston,Castleford,Ledston,444093,429210,-1.332710583,53.757391684268676,BCT,CUS,OTH,active
450025438,45025438,45025438,Claypit Lane Newfield Whin,Unknown,Claypit Lane,,E,E0052852,Ledsham,Castleford,Ledsham,445036,429344,-1.318389489,53.758515560716063,BCT,CUS,OTH,active
450025457,45025457,45025457,Tuscany Wy Express Way,MST Building,Tuscany Way,,W,E0032186,Altofts,Normanton,Lower Altofts,438968,424590,-1.411018375,53.716276402987475,BCT,MKD,OTH,active
450025458,45025458,45025458,Tuscany Way J31 Park,Wakefield Europort,Tuscany Way,,W,E0032186,Altofts,Normanton,Altofts,438646,424502,-1.415908126,53.715509364807204,BCT,MKD,TIP,active
450025459,45025459,45025459,Tuscany Wy Express Way,,Tuscany Way,N bound,N,E0032186,Altofts,Normanton,Lower Altofts,438513,424775,-1.417889385,53.717972785156682,BCT,MKD,OTH,active
450025460,45025460,45025460,Express Way Tuscany Wy,Royal Mail Depot,Express Way,,E,E0032186,Altofts,Normanton,Lower Altofts,438690,424898,-1.415192124,53.719065207685986,BCT,MKD,OTH,active
450025461,45025461,45025461,Express Way Tuscany Wy,AJR Construction Depot,Express Way,S bound,SE,E0032186,Altofts,Normanton,Lower Altofts,438944,424802,-1.411355421,53.718183560838014,BCT,MKD,OTH,active
450025463,45025463,45025463,Elmsall Way,Asda - Dale Lane Industrial Estate,Elmsall Way,N bound,NW,E0052887,South Elmsall,,South Elmsall,448028,412155,-1.275666387,53.603764453475748,BCT,MKD,OTH,active
450025464,45025464,45025464,Elmsall Way,Asda Distribution Centre,Elmsall Way,,SE,E0052887,South Elmsall,,South Elmsall,447986,412261,-1.276284761,53.604720970008202,BCT,MKD,OTH,active
450025465,45025465,45025465,Wakefield Road Grove St,Lidl Supermarket,Wakefield Road,E bound,E,E0032345,Brighouse,,Brighouse,414974,422875,-1.77466219,53.702096652690422,BCT,MKD,OTH,active
450025466,45025466,45025466,Main Street Library,Shadwell Social Club,Main Street,,W,E0033533,Shadwell,Leeds,Shadwell,434215,439868,-1.481344518,53.853921258209411,BCT,MKD,OTH,active
450025468,45025468,45025468,Station Road,Mill House,Troy Road,,N,E0032918,Horsforth,Leeds,Horsforth,424413,438967,-1.630422443,53.846374501662019,BCT,MKD,TIP,active
450025470,45025470,45025470,South Accommodation Rd Cross Green Lane,Cross Green Lane Junction,South Accomodation Road,,NW,E0032544,Cross Green,Leeds,Cross Green,431420,432683,-1.524563811,53.789521299887248,BCT,MKD,OTH,active
450025471,45025471,45025471,California Way,,Whitwood Common Lane,,NE,E0033856,Whitwood,Castleford,Whitwood,440313,424067,-1.390707517,53.711474041826975,BCT,MKD,TIP,active
450025475,45025475,45025475,Shepley Street Park Lodge Ln,,Shepley Street,S bound,S,E0032621,East Moor,Wakefield,Eastmoor,434009,420894,-1.4865599,53.683403320760888,BCT,MKD,OTH,active
450025482,45025482,45025482,Guard House Ring,Community Centre,Coronation Mount,,SW,N0077018,Highfield,Keighley,Guard House,404783,441391,-1.92874724,53.868708402248913,BCT,MKD,TIP,active
450025483,45025483,45025483,School Walk,Guard House Primary School,Broster Avenue,at,S,N0077018,Highfield,Keighley,Guard House,404781,441207,-1.928780453,53.867054657176503,BCT,MKD,OTH,active
450025484,45025484,45025484,Redcliffe St Cartmel Road,School,Redcliffe Street,,W,N0077018,Highfield,Keighley,Highfield,405489,441387,-1.918010915,53.868665620810582,BCT,MKD,OTH,active
450025486,45025486,45025486,Braithwaite Avenue,,Braithwaite Road,opp,E,E0032331,Braithwaite,Keighley,Braithwaite,403995,441558,-1.94072853,53.870215861179126,BCT,MKD,OTH,active
450025487,45025487,45025487,Braithwaite Avenue,,Braithwaite Road,adj,W,E0032331,Braithwaite,Keighley,Guard House,404049,441559,-1.93990729,53.870224442487476,BCT,MKD,OTH,active
450025488,45025488,45025488,Whin Knoll Ave West Lane,,Whin Knoll Avenue,,NE,N0077018,Highfield,Keighley,Braithwaite,404793,441678,-1.928590789,53.871287822139465,BCT,MKD,TIP,active
450025489,45025489,45025489,Redcliffe St Edensor Road,,Redcliffe Street,,E,N0077018,Highfield,Keighley,Highfield,405381,441397,-1.919653136,53.868756606250543,BCT,MKD,OTH,active
450025490,45025490,45025490,Redcliffe St Drewry Road,Highfield Centre,Redcliffe Street,,E,N0077018,Highfield,Keighley,Highfield,405544,441398,-1.917174316,53.868763914630549,BCT,MKD,OTH,active
450025491,45025491,45025491,Devonshire Street Suresnes Rd,,Devonshire Street,,E,E0032957,Keighley,,Highfield,405805,441261,-1.913207733,53.867529784890543,BCT,MKD,OTH,active
450025492,45025492,45025492,Mornington Street,,Mornington Street,,W,E0032957,Keighley,,Keighley,405814,441505,-1.913066337,53.869722718663851,BCT,MKD,OTH,active
450025493,45025493,45025493,Belgrave Road Richmond St,,Belgrave Road,opp,S,E0032957,Keighley,,Highfield,405666,441536,-1.915316519,53.870002945700577,BCT,MKD,OTH,active
450025494,45025494,45025494,Belgrave Road Richmond St,,Belgrave Road,adj,N,E0032957,Keighley,,Highfield,405654,441540,-1.915498941,53.870039025260496,BCT,MKD,OTH,active
450025495,45025495,45025495,View Rd Lismore Road,,View Road,adj,W,N0077018,Highfield,Keighley,Highfield,405521,441859,-1.91751596,53.872907547053650,BCT,MKD,OTH,active
450025496,45025496,45025496,View Rd High Spring Garden Lane,,View Road,,W,N0077018,Highfield,Keighley,Black Hill,405332,441899,-1.920389759,53.873268994909871,BCT,MKD,OTH,active
450025497,45025497,45025497,Springfield Rd View Road,,Springfield Road,,S,N0077018,Highfield,Keighley,Black Hill,405211,441895,-1.922230116,53.873234245960973,BCT,MKD,OTH,active
450025498,45025498,45025498,Broadlands The Hallows,,Broadlands,opp,NW,N0077018,Highfield,Keighley,Highfield,405134,441797,-1.923402813,53.872354188671359,BCT,MKD,OTH,active
450025499,45025499,45025499,Broadlands Westway,,Broadlands,,NW,N0077018,Highfield,Keighley,Black Hill,404975,441945,-1.925818648,53.873685901610770,BCT,MKD,OTH,active
450025500,45025500,45025500,Westway The Chase,,Westway,,NW,E0032331,Braithwaite,Keighley,Black Hill,404880,442000,-1.927262664,53.874181113499468,BCT,MKD,OTH,active
450025501,45025501,45025501,Shann Lane West Ln,,Shann Lane,,W,E0032331,Braithwaite,Keighley,Black Hill,404660,441846,-1.930611003,53.872798960580226,BCT,MKD,OTH,active
450025503,45025503,45025503,Black Hill Lane Raynham Cresc,Black Hill Farm Cottages,Raynham Crescent,at,N,E0032331,Braithwaite,Keighley,Black Hill,404478,441890,-1.933378387,53.873195987494199,BCT,MKD,OTH,active
450025504,45025504,45025504,Shann Lane Raynham Crescent,,Shann Lane,,E,E0032331,Braithwaite,Keighley,Black Hill,404626,441851,-1.93112803,53.872844196434755,BCT,MKD,OTH,active
450025505,45025505,45025505,Westway Shann Lane,,Westway,,SE,E0032331,Braithwaite,Keighley,Black Hill,404861,442020,-1.927551332,53.874361044283809,BCT,MKD,OTH,active
450025506,45025506,45025506,Westway Broadlands,,Westway,,E,N0077018,Highfield,Keighley,Black Hill,404965,441983,-1.925970138,53.874027532831917,BCT,MKD,OTH,active
450025507,45025507,45025507,Broadlands The Hallows,,Broadlands,adj,SE,N0077018,Highfield,Keighley,Keighley,405161,441795,-1.922992211,53.872335951161610,BCT,MKD,OTH,active
450025508,45025508,45025508,Springfield Road Springfield Court,,Springfield Road,,N,N0077018,Highfield,Keighley,Black Hill,405198,441884,-1.922428015,53.873135507296581,BCT,MKD,OTH,active
450025509,45025509,45025509,View Rd High Spring Garden Lane,,View Road,adj,E,N0077018,Highfield,Keighley,Black Hill,405332,441913,-1.92038952,53.873394824568457,BCT,MKD,OTH,active
450025510,45025510,45025510,Mornington St Barlow Road,,Mornington Street,,E,E0032957,Keighley,,Highfield,405717,441517,-1.914541267,53.869831628803524,BCT,MKD,OTH,active
450025511,45025511,45025511,Aireworth Rd Aireworth Grove,Aireworth Bridge,Aireworth Road,,S,E0033627,Stockbridge,Keighley,Aireworth,407346,441910,-1.889758569,53.873343704729820,BCT,MKD,OTH,active
450025512,45025512,45025512,Clarendon Street Kensington St,,Clarendon Street,,SW,N0077034,Knowle Park,Keighley,Knowle Park,405809,440498,-1.913161064,53.860672015268079,BCT,MKD,OTH,active
450025514,45025514,45025514,Upper Hird Street,,Upper Hird Street,,SW,N0077034,Knowle Park,Keighley,Keighley,405557,440375,-1.916994765,53.859569212210488,BCT,MKD,OTH,active
450025515,45025515,45025515,Upper Hird St Grafton Road,,Upper Hird Street,after,SW,N0077034,Knowle Park,Keighley,Knowle Park,405428,440235,-1.91895851,53.858312248782667,BCT,MKD,OTH,active
450025516,45025516,45025516,Broomhill Ave Exley Close,,Broomhill Avenue,at,NW,N0077034,Knowle Park,Keighley,Knowle Park,405272,440166,-1.921331429,53.857693659636212,BCT,MKD,TIP,active
450025517,45025517,45025517,Broomhill Avenue Whitley Rd,,Broomhill Avenue,at,NW,N0077034,Knowle Park,Keighley,Knowle Park,405189,440326,-1.922590664,53.859132534305417,BCT,MKD,OTH,active
450025518,45025518,45025518,Exley Road Oakworth Rd,Family Centre,Exley Road,,E,E0032646,Exley Head,Keighley,Exley Head,404997,440223,-1.925511448,53.858208626067317,BCT,MKD,OTH,active
450025519,45025519,45025519,Exley Mount Broomhill Avenue,,Exley Mount,,E,N0077034,Knowle Park,Keighley,Knowle Park,405222,440257,-1.922090083,53.858512048751436,BCT,MKD,OTH,active
450025520,45025520,45025520,Broomhill Ave Exley Close,,Broomhill Avenue,opp,SE,N0077034,Knowle Park,Keighley,Knowle Park,405299,440149,-1.920921226,53.857540597198245,BCT,MKD,TIP,active
450025521,45025521,45025521,Upper Hird St Grafton Road,,Upper Hird Street,before,NE,N0077034,Knowle Park,Keighley,Knowle Park,405432,440248,-1.918897471,53.858429049949834,BCT,MKD,OTH,active
450025522,45025522,45025522,Upper Hird Street,,Upper Hird Street,NE bound,NE,N0077034,Knowle Park,Keighley,Knowle Park,405526,440356,-1.917466425,53.859398767020110,BCT,MKD,OTH,active
450025524,45025524,45025524,Clarendon Street Kensington St,,Clarendon Street,NE bound,NE,N0077034,Knowle Park,Keighley,Knowle Park,405798,440508,-1.913328128,53.860762014299127,BCT,MKD,OTH,active
450025529,45025529,45025529,Smithwell Lane J&I School,School,Smithwell Lane,stop,SE,E0052828,Heptonstall,Hebden Bridge,Heptonstall,398481,428206,-2.024514142,53.750220876190724,BCT,MKD,OTH,active
450025530,45025530,45025530,Rye Ln Silverwood Avenue,West End Golf Course,Rye Lane,,NW,E0033386,Pellon,Halifax,Pellon,406307,426167,-1.905877282,53.731860067185437,BCT,MKD,OTH,active
450025533,45025533,45025533,Parkwood Street Clover Rise,,Parkwood Street,,NE,E0033703,Thwaites,Keighley,Keighley,407354,441258,-1.889652285,53.867483528569522,BCT,MKD,OTH,active
450025534,45025534,45025534,Lawkholme Lane Alice St,Business Park (Aire Valley),Lawkholme Lane,,SW,E0032957,Keighley,,Keighley,406294,441507,-1.905766591,53.869735201459520,BCT,MKD,OTH,active
450025535,45025535,45025535,Thwaites Bridge Parkwood Street,,Thwaites Bridge,,SE,E0033703,Thwaites,Keighley,Thwaites,407532,441399,-1.886942048,53.868748299736318,BCT,MKD,TIP,active
450025536,45025536,45025536,Dalton Ln Thwaites Lane,Jersey House,Dalton Lane,,E,E0033703,Thwaites,Keighley,Keighley,407404,441487,-1.888886499,53.869541042287175,BCT,MKD,OTH,active
450025537,45025537,45025537,Thwaites Brow Road Sunnydale Grove,,Thwaites Brow Road,,N,E0033704,Thwaites Brow,Keighley,Thwaites Brow,407650,440577,-1.885167767,53.861358598922777,BCT,MKD,OTH,active
450025538,45025538,45025538,Park Lane Glenhurst Ave,,Park Lane,,SE,E0033080,Long Lee,Keighley,Keighley,406518,440352,-1.902384164,53.859351529094916,BCT,MKD,OTH,active
450025539,45025539,45025539,Long Lee Lane Moss Carr Rd,Long Lee Surgery,Long Lee Lane,,E,E0033704,Thwaites Brow,Keighley,Long Lee,407527,440391,-1.887042435,53.859688630749666,BCT,MKD,OTH,active
450025540,45025540,45025540,Lawkholme Lane Grange St,Unknown,Lawkholme Lane,opp,N,E0032631,Eastwood,Keighley,Keighley,406402,441736,-1.904119462,53.871792118077423,BCT,MKD,OTH,active
450025541,45025541,45025541,Greenfield Court,,North Dean Road,,W,N0077018,Highfield,Keighley,Guard House,405215,441056,-1.92218323,53.865693409766756,BCT,MKD,OTH,active
450025542,45025542,45025542,Parkwood St Alpha Street,,Parkwood Street,adj,NE,E0032957,Keighley,,Keighley,406664,440979,-1.900151005,53.864985086550611,BCT,MKD,OTH,active
450025544,45025544,45025544,Guard House Road,,North Dean Road,at,E,N0077018,Highfield,Keighley,Guard House,405014,441090,-1.925239146,53.866000932501692,BCT,MKD,OTH,active
450025545,45025545,45025545,Woodville Rd Laurel Mount,Laurel Mount Nursing Home,Woodville Road,N bound,N,N0077018,Highfield,Keighley,Highfield,405544,441688,-1.917169183,53.871370387349934,BCT,MKD,OTH,active
450025546,45025546,45025546,Woodville Rd Laurel Mount,,Woodville Road,,S,N0077018,Highfield,Keighley,Highfield,405557,441687,-1.916971493,53.871361263353251,BCT,MKD,OTH,active
450025547,45025547,45025547,View Rd Lismore Road,,View Road,,E,N0077018,Highfield,Keighley,Highfield,405522,441869,-1.917500575,53.872997414961844,BCT,MKD,OTH,active
450025548,45025548,45025548,Rochester Drive,Opp Benton park,Wakefield Road,,W,E0032913,Horbury,Wakefield,Horbury,430348,418749,-1.542196499,53.664349018302012,BCT,MKD,OTH,active
450025549,45025549,45025549,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop A,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410213,414294,-1.847056941,53.625083320638197,BCT,MKD,TIP,active
450025550,45025550,45025550,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop B,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410206,414281,-1.847163199,53.624966609187020,BCT,MKD,TIP,active
450025551,45025551,45025551,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop C,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410199,414268,-1.847269457,53.624849897638811,BCT,MKD,TIP,active
450025552,45025552,45025552,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop D,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410192,414256,-1.847375682,53.624742174178451,BCT,MKD,TIP,active
450025553,45025553,45025553,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop E,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410187,414246,-1.847451603,53.624652388526179,BCT,MKD,TIP,active
450025554,45025554,45025554,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop F,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410203,414300,-1.847207942,53.625137442493951,BCT,MKD,TIP,active
450025555,45025555,45025555,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop G,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410196,414288,-1.847314168,53.625029719093995,BCT,MKD,TIP,active
450025556,45025556,45025556,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop H,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410188,414274,-1.847435578,53.624904038465878,BCT,MKD,TIP,active
450025557,45025557,45025557,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop J,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410183,414264,-1.847511499,53.624814252778180,BCT,MKD,TIP,active
450025558,45025558,45025558,Colne Valley High School,Colne Valley High School,Colne Valley High School Grounds,stop K,SW,E0033052,Linthwaite,Huddersfield,Linthwaite,410176,414250,-1.847617788,53.624688552731826,BCT,MKD,TIP,active
450025560,45025560,45025560,Laycock Lane Hillclough Grove,,Laycock Lane,adj,NE,E0033013,Laycock,Keighley,Laycock,403586,441279,-1.946951724,53.867711149332763,BCT,MKD,OTH,active
450025561,45025561,45025561,Braithwaite Road New Church,Keighley New Church,Braithwaite Road,,SW,E0032772,Guard House,Keighley,Braithwaite,403796,441526,-1.943755289,53.869929699878945,BCT,MKD,OTH,active
450025562,45025562,45025562,Fell Lane Nile St,,Fell Lane,adj,SW,E0032646,Exley Head,Keighley,Exley Head,404707,440639,-1.929914255,53.861950219475915,BCT,MKD,OTH,active
450025563,45025563,45025563,Thorpe Rd Acre Road,,Thorpe Road,opp,SE,E0033172,Middleton,Leeds,Middleton,430252,427765,-1.542772214,53.745388655087602,BCT,MKD,OTH,active
450025564,45025564,45025564,Aireworth Rd Back Colenso Road,,Aireworth Road,,N,E0033627,Stockbridge,Keighley,Keighley,407283,442047,-1.890713535,53.874575910702340,BCT,MKD,OTH,active
450025567,45025567,45025567,Walton Colliery Nature Park,Walton Colliery Nature Park,Shay Lane,,SW,E0052892,Walton,Wakefield,Walton,436497,417658,-1.449271147,53.654151704350142,BCT,MKD,OTH,active
450025568,45025568,45025568,Bay Horse Roundabout,Bay Horse Roundabout,New Hey Road,,NW,E0033156,Marsh,Huddersfield,Marsh,412303,417332,-1.815337967,53.652344841703631,BCT,MKD,TIP,active
450025569,45025569,45025569,Keighley Road Pecket Bar,,Keighley Road,after,SW,E0033384,Pecket Well,Hebden Bridge,Pecket Well,399632,429337,-2.007061514,53.760388663078437,BCT,MKD,TIP,active
450025570,45025570,45025570,Whitehall Academy,Whitehill Academy,Occupation Lane,opp,E,E0032944,Illingworth,Halifax,Illingworth,407613,428898,-1.886014791,53.756389207227116,BCT,MKD,TIP,active
450025571,45025571,45025571,Raw Lane Keighley Rd,Talbot Inn PH,Raw Lane,W bound,W,E0032944,Illingworth,Halifax,Illingworth,406947,428309,-1.896128872,53.751104427816330,BCT,MKD,OTH,active
450025572,45025572,45025572,Woodland Walk,,Huddersfield Road,,N,E0052836,Meltham,Huddersfield,Meltham,410960,411346,-1.835865228,53.598571170447748,BCT,MKD,OTH,active
450025573,45025573,45025573,Moor Lane South Crosland School,South Crosland Junior School,Moor Lane,,W,E0033255,Netherton,Huddersfield,Netherton,412529,413064,-1.81208903,53.613978078997114,BCT,MKD,OTH,active
450025574,45025574,45025574,The Green Hampton Place,The White Swan,The Green,,N,E0032942,Idle,Bradford,Idle,417825,437682,-1.730628113,53.835091584121138,BCT,MKD,TIP,active
450025575,45025575,45025575,Ainley Rd Lindley Avenue,Recreation Ground,Ainley Road,E bound,E,E0032274,Birchencliffe,Huddersfield,Birchencliffe,411203,419049,-1.831918952,53.667801924104694,BCT,MKD,OTH,active
450025576,45025576,45025576,Haincliffe Rd South Street,Methodist Church,Haincliffe Road,,NW,N0077025,Ingrow,Keighley,Ingrow,405698,439621,-1.914864708,53.852790870644924,BCT,MKD,OTH,active
450025577,45025577,45025577,Glen Lee Lane,,Long Lee Lane,,E,E0033080,Long Lee,Keighley,Long Lee,406816,440349,-1.897853451,53.859320804837950,BCT,MKD,OTH,active
450025578,45025578,45025578,Parkwood St Tyne Street,,Parkwood Street,adj,SW,E0033080,Long Lee,Keighley,Keighley,406767,441032,-1.898583638,53.865460132314794,BCT,MKD,OTH,active
450025579,45025579,45025579,Paragon Business Village,Paragon Business Village,Paragon Avenue,,SE,E0033300,Newton Hill,Wakefield,Outwood,432650,422686,-1.506947071,53.699595812556609,BCT,MKD,OTH,active
450025581,45025581,45025581,Keighley Rd Lee Mill Road,,Keighley Road,,SE,E0032835,Hebden Bridge,,Hebden Bridge,399382,427879,-2.010850107,53.747283836103414,BCT,CUS,OTH,active
450025582,45025582,45025582,Keighley Rd Lees Road,,Keighley Road,,S,E0032835,Hebden Bridge,,Hebden Bridge,399469,427735,-2.009530583,53.745989674483255,BCT,CUS,OTH,active
450025584,45025584,45025584,Birchcliffe Rd Eiffel Street,,Birchcliffe Road,adj,NE,E0032835,Hebden Bridge,,Hebden Bridge,399401,427468,-2.010561052,53.743589780420031,BCT,CUS,OTH,active
450025588,45025588,45025588,Rawthorpe Lane Foxlow Ave,,Rawthorpe Lane,adj,NE,E0033447,Rawthorpe,Huddersfield,Rawthorpe,416322,417576,-1.754520661,53.654428859177209,BCT,MKD,OTH,active
450025589,45025589,45025589,Dalton Fold Road A,Rawthorpe Junior School,Rawthorpe Lane,,SW,E0033447,Rawthorpe,Huddersfield,Rawthorpe,415866,417123,-1.76144291,53.650371181184646,BCT,MKD,OTH,active
450025590,45025590,45025590,Waterloo Rise,,Waterloo Rise,,NE,E0033797,Waterloo,Huddersfield,Waterloo,417474,416476,-1.737152336,53.644505003751974,BCT,MKD,OTH,active
450025592,45025592,45025592,Mill Lane High St,,Mill Lane,,SE,E0052887,South Elmsall,,South Elmsall,447681,411551,-1.28100201,53.598367587295307,BCT,MKD,OTH,active
450025593,45025593,45025593,Dalton Ln Brewery Street,Atley Works,Dalton Lane,,W,E0032631,Eastwood,Keighley,Keighley,406767,441345,-1.898576851,53.868273325329334,BCT,MKD,OTH,active
450025594,45025594,45025594,Slack Top,,Smithwell Lane,NW bound,W,E0033567,Slack,Hebden Bridge,Slack Top,397849,428669,-2.034101532,53.754379966439387,BCT,MKD,OTH,active
450025595,45025595,45025595,Smithy Ln Black Dyke,Black Dyke - Old Cricket Ground,Smithy Lane,,E,E0033567,Slack,Hebden Bridge,Slack,397512,428728,-2.039212986,53.754908685440611,BCT,MKD,OTH,active
450025596,45025596,45025596,Smithwell Lane Sunny Bank,Unknown,Smithwell Lane,,E,E0033567,Slack,Hebden Bridge,Slack,397386,428748,-2.041124109,53.755087801284354,BCT,MKD,OTH,active
450025597,45025597,45025597,Easby Rd Laisteridge Lane,Community College,Easby Road,,SW,E0033543,Shearbridge,Bradford,Little Horton,415560,432386,-1.765310657,53.787564137100766,BCT,MKD,OTH,active
450025598,45025598,45025598,Deighton Road Cherry Nook Rd,Deighton WMC,Deighton Road,at,NW,E0032578,Deighton,Huddersfield,Deighton,416327,419369,-1.75435142,53.670544326544068,BCT,MKD,OTH,active
450025600,45025600,45025600,High St Chapel Lane,,High Street,opp,NE,E0052887,South Elmsall,,South Elmsall,447634,411450,-1.281727522,53.597464107724626,BCT,MKD,OTH,active
450025601,45025601,45025601,Broadlands Rd Top,,Broadlands Road,after,SE,E0052836,Meltham,Huddersfield,Meltham,409892,411168,-1.852008434,53.596992276075483,BCT,MKD,OTH,active
450025602,45025602,45025602,Springwood Rd Luke Lane,,Springwood Road,E bound,E,E0033680,Thongsbridge,Holmfirth,Thongsbridge,415245,409818,-1.771192655,53.584731031151762,BCT,MKD,TIP,active
450025603,45025603,45025603,Hopwood Lane People's Park,People's Park - Crossley House,Hopwood Lane,,E,E0032970,King Cross,Halifax,King Cross,408567,424994,-1.871652457,53.721285370894371,BCT,MKD,OTH,active
450025604,45025604,45025604,Lawefield Ln Park Grove Rd,Thornes Park,Lawefield Lane,W bound,NW,E0033686,Thornes,Wakefield,Thornes,432403,420083,-1.510959097,53.676215915592309,BCT,MKD,OTH,active
450025605,45025605,45025605,Lawefield Lane School,,Lawefield Lane,adj,E,E0033686,Thornes,Wakefield,Clarence Park,432601,420017,-1.5079688,53.675610451227890,BCT,MKD,OTH,active
450025606,45025606,45025606,Mayfield Farm,Mayfield Farm,Doncaster Road,opp,SE,E0052873,East Hardwick,Pontefract,East Hardwick,447156,417065,-1.288101052,53.647972185012051,BCT,MKD,OTH,active
450025607,45025607,45025607,Wrenthorpe Rd Dean Close,St Annes Parish Church,Wrenthorpe Road,,NE,E0033919,Wrenthorpe,Wakefield,Wrenthorpe,431529,422847,-1.523909211,53.701111483397376,BCT,MKD,OTH,active
450025608,45025608,45025608,Wrenthorpe Rd Valley Drive,,Wrenthorpe Road,adj,E,E0033919,Wrenthorpe,Wakefield,Wrenthorpe,431718,422343,-1.521097944,53.696570232852700,BCT,MKD,OTH,active
450025609,45025609,45025609,Doncaster Rd Rigg Lane,,Doncaster Road,adj,NW,E0052873,East Hardwick,Pontefract,East Hardwick,446874,417359,-1.292322551,53.650639786421728,BCT,MKD,OTH,active
450025610,45025610,45025610,Carr Crofts Drive,,Carr Crofts,at,SW,E0032199,Armley,Leeds,Armley - Carr Croft,426854,433138,-1.593828527,53.793865304754945,BCT,MKD,OTH,active
450025611,45025611,45025611,Cross Lane Tong Rd,Industrial Park,Cross Lane,before,N,E0033913,Wortley,Leeds,Upper Wortley,426797,433024,-1.594703653,53.792843628157492,BCT,MKD,OTH,active
450025612,45025612,45025612,Glasshoughton Station,Glasshoughton Rail Station,Colorado Way,at,W,E0032734,Glasshoughton,Castleford,Glasshoughton,443539,423839,-1.341866749,53.709166499655858,BCT,MKD,OTH,active
450025613,45025613,45025613,Chinewood Avenue Carlinghow Hill,,Chinewood Avenue,adj,SE,N0077056,Upper Batley,Batley,Batley,423823,424905,-1.640471069,53.720015322671685,BCT,MKD,OTH,active
450025614,45025614,45025614,Chinewood Ave Wyvern Close,,Chinewood Avenue,,E,N0077056,Upper Batley,Batley,Upper Batley,423966,424829,-1.638309992,53.719325726314246,BCT,MKD,OTH,active
450025615,45025615,45025615,Northfield Drive Whitebeam Green,,Northfield Drive,at,N,E0033864,Willow Park,Pontefract,Pontefract,446809,422440,-1.292541473,53.696310868417832,BCT,MKD,OTH,active
450025616,45025616,45025616,South Baileygate Baghill Lane,,South Baileygate,,SW,E0033397,Pontefract,,Pontefract,446155,422244,-1.302474786,53.694607389180661,BCT,MKD,OTH,active
450025617,45025617,45025617,Syke Rd Syke Gardens,,Syke Road,,S,E0033705,Tingley,Morley,West Ardsley,427641,425256,-1.582584549,53.722982625295387,BCT,MKD,OTH,active
450025618,45025618,45025618,Chatsworth Drive,,Spofforth Hill,at,NW,E0052865,Wetherby,,Wetherby,439301,448824,-1.402885248,53.934052848694584,BCT,MKD,OTH,active
450025619,45025619,45025619,Hebden Approach Sherburn Rd North,Football Ground,Hebden Approach,stop,E,E0033527,Seacroft,Leeds,Whinmoor,435986,436824,-1.454778301,53.826444043085942,BCT,MKD,OTH,active
450025620,45025620,45025620,Blagden Lane,,Blagden Lane,,SW,E0033296,Newsome,Huddersfield,Newsome,413891,414599,-1.79143368,53.627740862267864,BCT,MKD,OTH,active
450025621,45025621,45025621,Blagden Lane Falcon St,,Blagden Lane,opp,NE,E0033296,Newsome,Huddersfield,Newsome,413895,414623,-1.791372135,53.627956472667911,BCT,MKD,OTH,active
450025623,45025623,45025623,King Lane Allerton High School,Allerton High School,King Lane,,NW,E0033228,Moortown,Leeds,Alwoodley,429461,439397,-1.553657585,53.849978513126978,BCT,MKD,OTH,active
450025625,45025625,45025625,Miller Hill Wakefield Road,,Miller Hill,adj,NW,E0052832,Denby Dale,Huddersfield,Denby Dale,422982,408554,-1.654417774,53.573089743127433,BCT,MKD,TIP,active
450025627,45025627,45025627,New Shaw Lane,,New Shaw Lane,E bound,E,E0032293,Blackshaw Head,Hebden Bridge,Colden,396161,428091,-2.059694412,53.749174818753559,BCT,MKD,OTH,active
450025628,45025628,45025628,Bar Lane,,Leeds Road,,N,E0033300,Newton Hill,Wakefield,Newton Hill,432899,422251,-1.503221785,53.695670560882846,BCT,MKD,OTH,active
450025630,45025630,45025630,Easy Rd Cross Green Lane,,Easy Road,W bound,SW,E0033450,Richmond Hill,Leeds,Cavalier Hill,431529,432739,-1.522903681,53.790018041714923,BCT,MKD,TIP,active
450025637,45025637,45025637,New Rd Old Road,At The National Mining Museum,New Road,NW bound,NE,E0033360,Overton,Wakefield,Overton,425390,416510,-1.617409748,53.644488112553404,BCT,MKD,TIP,active
